2023-02-23 03:57:14 startup archives install
2023-02-23 04:00:56 status installed libreoffice-help-it:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:00:56 configure ibus-table-cangjie-big:all 1.8.2-3 <none>
2023-02-23 04:00:56 status unpacked ibus-table-cangjie-big:all 1.8.2-3
2023-02-23 04:00:56 status half-configured ibus-table-cangjie-big:all 1.8.2-3
2023-02-23 04:00:56 status installed ibus-table-cangjie-big:all 1.8.2-3
2023-02-23 04:00:56 configure thunderbird-locale-es-ar:all 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:00:56 status unpacked thunderbird-locale-es-ar:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 status half-configured thunderbird-locale-es-ar:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 status installed thunderbird-locale-es-ar:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 configure libhangul1:amd64 0.1.0+git20191003-2ubuntu3 <none>
2023-02-23 04:00:56 status unpacked libhangul1:amd64 0.1.0+git20191003-2ubuntu3
2023-02-23 04:00:56 status half-configured libhangul1:amd64 0.1.0+git20191003-2ubuntu3
2023-02-23 04:00:56 status installed libhangul1:amd64 0.1.0+git20191003-2ubuntu3
2023-02-23 04:00:56 configure xfsprogs:amd64 5.13.0-1ubuntu2 <none>
2023-02-23 04:00:56 status unpacked xfsprogs:amd64 5.13.0-1ubuntu2
2023-02-23 04:00:56 status half-configured xfsprogs:amd64 5.13.0-1ubuntu2
2023-02-23 04:00:56 status installed xfsprogs:amd64 5.13.0-1ubuntu2
2023-02-23 04:00:56 configure hyphen-pt-br:all 1:7.2.0-2 <none>
2023-02-23 04:00:56 status unpacked hyphen-pt-br:all 1:7.2.0-2
2023-02-23 04:00:56 status half-configured hyphen-pt-br:all 1:7.2.0-2
2023-02-23 04:00:56 status installed hyphen-pt-br:all 1:7.2.0-2
2023-02-23 04:00:56 configure thunderbird-locale-it:amd64 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:00:56 status unpacked thunderbird-locale-it:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 status half-configured thunderbird-locale-it:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 status installed thunderbird-locale-it:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 configure thunderbird-locale-de:amd64 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:00:56 status unpacked thunderbird-locale-de:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 status half-configured thunderbird-locale-de:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 status installed thunderbird-locale-de:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:56 configure libchewing3-data:all 0.5.1-4build2 <none>
2023-02-23 04:00:56 status unpacked libchewing3-data:all 0.5.1-4build2
2023-02-23 04:00:56 status half-configured libchewing3-data:all 0.5.1-4build2
2023-02-23 04:00:56 status installed libchewing3-data:all 0.5.1-4build2
2023-02-23 04:00:56 configure libdebian-installer4:amd64 0.122ubuntu3 <none>
2023-02-23 04:00:56 status unpacked libdebian-installer4:amd64 0.122ubuntu3
2023-02-23 04:00:56 status half-configured libdebian-installer4:amd64 0.122ubuntu3
2023-02-23 04:00:56 status installed libdebian-installer4:amd64 0.122ubuntu3
2023-02-23 04:00:56 configure libdpkg-perl:all 1.21.1ubuntu2.1 <none>
2023-02-23 04:00:56 status unpacked libdpkg-perl:all 1.21.1ubuntu2.1
2023-02-23 04:00:56 status half-configured libdpkg-perl:all 1.21.1ubuntu2.1
2023-02-23 04:00:56 status installed libdpkg-perl:all 1.21.1ubuntu2.1
2023-02-23 04:00:56 configure hunspell-pt-pt:all 1:7.2.0-2 <none>
2023-02-23 04:00:56 status unpacked hunspell-pt-pt:all 1:7.2.0-2
2023-02-23 04:00:56 status half-configured hunspell-pt-pt:all 1:7.2.0-2
2023-02-23 04:00:56 status installed hunspell-pt-pt:all 1:7.2.0-2
2023-02-23 04:00:56 configure hyphen-es:all 1:7.2.0-2 <none>
2023-02-23 04:00:56 status unpacked hyphen-es:all 1:7.2.0-2
2023-02-23 04:00:56 status half-configured hyphen-es:all 1:7.2.0-2
2023-02-23 04:00:56 status installed hyphen-es:all 1:7.2.0-2
2023-02-23 04:00:56 configure ubiquity-casper:all 1.470.2 <none>
2023-02-23 04:00:56 status unpacked ubiquity-casper:all 1.470.2
2023-02-23 04:00:56 status half-configured ubiquity-casper:all 1.470.2
2023-02-23 04:00:56 status installed ubiquity-casper:all 1.470.2
2023-02-23 04:00:56 configure libreoffice-l10n-ru:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:00:56 status unpacked libreoffice-l10n-ru:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:00:56 status half-configured libreoffice-l10n-ru:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:00:58 status installed libreoffice-l10n-ru:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:00:58 configure libpinyin-data:amd64 2.6.1-1build1 <none>
2023-02-23 04:00:58 status unpacked libpinyin-data:amd64 2.6.1-1build1
2023-02-23 04:00:58 status half-configured libpinyin-data:amd64 2.6.1-1build1
2023-02-23 04:00:58 status installed libpinyin-data:amd64 2.6.1-1build1
2023-02-23 04:00:58 configure ubiquity-slideshow-ubuntu:all 181.1 <none>
2023-02-23 04:00:58 status unpacked ubiquity-slideshow-ubuntu:all 181.1
2023-02-23 04:00:58 status half-configured ubiquity-slideshow-ubuntu:all 181.1
2023-02-23 04:00:58 status installed ubiquity-slideshow-ubuntu:all 181.1
2023-02-23 04:00:58 configure thunderbird-locale-pt:amd64 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:00:58 status unpacked thunderbird-locale-pt:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:58 status half-configured thunderbird-locale-pt:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:58 status installed thunderbird-locale-pt:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:58 configure gnome-user-docs-it:all 41.5-1ubuntu2 <none>
2023-02-23 04:00:58 status unpacked gnome-user-docs-it:all 41.5-1ubuntu2
2023-02-23 04:00:58 status half-configured gnome-user-docs-it:all 41.5-1ubuntu2
2023-02-23 04:00:58 status installed gnome-user-docs-it:all 41.5-1ubuntu2
2023-02-23 04:00:58 configure libopencc-data:all 1.1.3+ds1-3ubuntu3 <none>
2023-02-23 04:00:58 status unpacked libopencc-data:all 1.1.3+ds1-3ubuntu3
2023-02-23 04:00:58 status half-configured libopencc-data:all 1.1.3+ds1-3ubuntu3
2023-02-23 04:00:58 status installed libopencc-data:all 1.1.3+ds1-3ubuntu3
2023-02-23 04:00:58 configure keyutils:amd64 1.6.1-2ubuntu3 <none>
2023-02-23 04:00:58 status unpacked keyutils:amd64 1.6.1-2ubuntu3
2023-02-23 04:00:58 status half-configured keyutils:amd64 1.6.1-2ubuntu3
2023-02-23 04:00:58 status installed keyutils:amd64 1.6.1-2ubuntu3
2023-02-23 04:00:58 configure gnome-user-docs-ru:all 41.5-1ubuntu2 <none>
2023-02-23 04:00:58 status unpacked gnome-user-docs-ru:all 41.5-1ubuntu2
2023-02-23 04:00:58 status half-configured gnome-user-docs-ru:all 41.5-1ubuntu2
2023-02-23 04:00:58 status installed gnome-user-docs-ru:all 41.5-1ubuntu2
2023-02-23 04:00:58 configure mythes-en-au:all 2.1-5.6 <none>
2023-02-23 04:00:58 status unpacked mythes-en-au:all 2.1-5.6
2023-02-23 04:00:58 status half-configured mythes-en-au:all 2.1-5.6
2023-02-23 04:00:58 status installed mythes-en-au:all 2.1-5.6
2023-02-23 04:00:58 configure dbus-x11:amd64 1.12.20-2ubuntu4.1 <none>
2023-02-23 04:00:58 status unpacked dbus-x11:amd64 1.12.20-2ubuntu4.1
2023-02-23 04:00:58 status half-configured dbus-x11:amd64 1.12.20-2ubuntu4.1
2023-02-23 04:00:58 status installed dbus-x11:amd64 1.12.20-2ubuntu4.1
2023-02-23 04:00:58 configure hunspell-de-de-frami:all 1:7.2.0-2 <none>
2023-02-23 04:00:58 status unpacked hunspell-de-de-frami:all 1:7.2.0-2
2023-02-23 04:00:58 status half-configured hunspell-de-de-frami:all 1:7.2.0-2
2023-02-23 04:00:58 status installed hunspell-de-de-frami:all 1:7.2.0-2
2023-02-23 04:00:58 configure hunspell-en-gb:all 1:7.2.0-2 <none>
2023-02-23 04:00:58 status unpacked hunspell-en-gb:all 1:7.2.0-2
2023-02-23 04:00:58 status half-configured hunspell-en-gb:all 1:7.2.0-2
2023-02-23 04:00:58 status installed hunspell-en-gb:all 1:7.2.0-2
2023-02-23 04:00:58 configure kpartx:amd64 0.8.8-1ubuntu1.22.04.1 <none>
2023-02-23 04:00:58 status unpacked kpartx:amd64 0.8.8-1ubuntu1.22.04.1
2023-02-23 04:00:58 status half-configured kpartx:amd64 0.8.8-1ubuntu1.22.04.1
2023-02-23 04:00:58 status installed kpartx:amd64 0.8.8-1ubuntu1.22.04.1
2023-02-23 04:00:58 configure mozc-data:all 2.26.4220.100+dfsg-5.2 <none>
2023-02-23 04:00:58 status unpacked mozc-data:all 2.26.4220.100+dfsg-5.2
2023-02-23 04:00:58 status half-configured mozc-data:all 2.26.4220.100+dfsg-5.2
2023-02-23 04:00:58 status installed mozc-data:all 2.26.4220.100+dfsg-5.2
2023-02-23 04:00:58 configure libreoffice-l10n-de:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:00:58 status unpacked libreoffice-l10n-de:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:00:58 status half-configured libreoffice-l10n-de:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:00:59 status installed libreoffice-l10n-de:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:00:59 configure thunderbird-locale-zh-hans:amd64 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:00:59 status unpacked thunderbird-locale-zh-hans:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:59 status half-configured thunderbird-locale-zh-hans:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:59 status installed thunderbird-locale-zh-hans:amd64 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:00:59 configure libtimezonemap-data:all 0.4.6-2build2 <none>
2023-02-23 04:00:59 status unpacked libtimezonemap-data:all 0.4.6-2build2
2023-02-23 04:00:59 status half-configured libtimezonemap-data:all 0.4.6-2build2
2023-02-23 04:00:59 status installed libtimezonemap-data:all 0.4.6-2build2
2023-02-23 04:00:59 configure mythes-de:all 20160424-4 <none>
2023-02-23 04:00:59 status unpacked mythes-de:all 20160424-4
2023-02-23 04:00:59 status half-configured mythes-de:all 20160424-4
2023-02-23 04:00:59 status installed mythes-de:all 20160424-4
2023-02-23 04:00:59 configure wbritish:all 2020.12.07-2 <none>
2023-02-23 04:00:59 status unpacked wbritish:all 2020.12.07-2
2023-02-23 04:00:59 status half-configured wbritish:all 2020.12.07-2
2023-02-23 04:01:00 status installed wbritish:all 2020.12.07-2
2023-02-23 04:01:00 configure libreoffice-help-en-us:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:00 status unpacked libreoffice-help-en-us:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:00 status half-configured libreoffice-help-en-us:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:00 status installed libreoffice-help-en-us:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:00 configure mythes-fr:all 1:7.2.0-2 <none>
2023-02-23 04:01:00 status unpacked mythes-fr:all 1:7.2.0-2
2023-02-23 04:01:00 status half-configured mythes-fr:all 1:7.2.0-2
2023-02-23 04:01:00 status installed mythes-fr:all 1:7.2.0-2
2023-02-23 04:01:00 configure hunspell-es:all 1:7.2.0-2 <none>
2023-02-23 04:01:00 status unpacked hunspell-es:all 1:7.2.0-2
2023-02-23 04:01:00 status half-configured hunspell-es:all 1:7.2.0-2
2023-02-23 04:01:00 status installed hunspell-es:all 1:7.2.0-2
2023-02-23 04:01:00 configure hyphen-pt-pt:all 1:7.2.0-2 <none>
2023-02-23 04:01:00 status unpacked hyphen-pt-pt:all 1:7.2.0-2
2023-02-23 04:01:00 status half-configured hyphen-pt-pt:all 1:7.2.0-2
2023-02-23 04:01:00 status installed hyphen-pt-pt:all 1:7.2.0-2
2023-02-23 04:01:00 configure libchewing3:amd64 0.5.1-4build2 <none>
2023-02-23 04:01:00 status unpacked libchewing3:amd64 0.5.1-4build2
2023-02-23 04:01:00 status half-configured libchewing3:amd64 0.5.1-4build2
2023-02-23 04:01:00 status installed libchewing3:amd64 0.5.1-4build2
2023-02-23 04:01:00 configure user-setup:all 1.88ubuntu1 <none>
2023-02-23 04:01:00 status unpacked user-setup:all 1.88ubuntu1
2023-02-23 04:01:00 status half-configured user-setup:all 1.88ubuntu1
2023-02-23 04:01:00 status installed user-setup:all 1.88ubuntu1
2023-02-23 04:01:00 configure ibus-table-wubi:all 1.8.2-3 <none>
2023-02-23 04:01:00 status unpacked ibus-table-wubi:all 1.8.2-3
2023-02-23 04:01:00 status half-configured ibus-table-wubi:all 1.8.2-3
2023-02-23 04:01:00 status installed ibus-table-wubi:all 1.8.2-3
2023-02-23 04:01:00 configure hunspell-en-za:all 1:7.2.0-2 <none>
2023-02-23 04:01:00 status unpacked hunspell-en-za:all 1:7.2.0-2
2023-02-23 04:01:00 status half-configured hunspell-en-za:all 1:7.2.0-2
2023-02-23 04:01:00 status installed hunspell-en-za:all 1:7.2.0-2
2023-02-23 04:01:00 configure libuutil3linux:amd64 2.1.5-1ubuntu6~22.04.1 <none>
2023-02-23 04:01:00 status unpacked libuutil3linux:amd64 2.1.5-1ubuntu6~22.04.1
2023-02-23 04:01:00 status half-configured libuutil3linux:amd64 2.1.5-1ubuntu6~22.04.1
2023-02-23 04:01:00 status installed libuutil3linux:amd64 2.1.5-1ubuntu6~22.04.1
2023-02-23 04:01:00 configure thunderbird-locale-zh-cn:all 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:00 status unpacked thunderbird-locale-zh-cn:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:00 status half-configured thunderbird-locale-zh-cn:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:00 status installed thunderbird-locale-zh-cn:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:00 configure libaio1:amd64 0.3.112-13build1 <none>
2023-02-23 04:01:00 status unpacked libaio1:amd64 0.3.112-13build1
2023-02-23 04:01:00 status half-configured libaio1:amd64 0.3.112-13build1
2023-02-23 04:01:00 status installed libaio1:amd64 0.3.112-13build1
2023-02-23 04:01:00 configure grub-efi-amd64-bin:amd64 2.06-2ubuntu14.1 <none>
2023-02-23 04:01:00 status unpacked grub-efi-amd64-bin:amd64 2.06-2ubuntu14.1
2023-02-23 04:01:00 status half-configured grub-efi-amd64-bin:amd64 2.06-2ubuntu14.1
2023-02-23 04:01:00 status installed grub-efi-amd64-bin:amd64 2.06-2ubuntu14.1
2023-02-23 04:01:00 configure hunspell-ru:all 1:7.2.0-2 <none>
2023-02-23 04:01:00 status unpacked hunspell-ru:all 1:7.2.0-2
2023-02-23 04:01:00 status half-configured hunspell-ru:all 1:7.2.0-2
2023-02-23 04:01:00 status installed hunspell-ru:all 1:7.2.0-2
2023-02-23 04:01:00 configure ibus-unikey:amd64 0.7.0~beta1-1build2 <none>
2023-02-23 04:01:00 status unpacked ibus-unikey:amd64 0.7.0~beta1-1build2
2023-02-23 04:01:00 status half-configured ibus-unikey:amd64 0.7.0~beta1-1build2
2023-02-23 04:01:00 status triggers-awaited ibus-unikey:amd64 0.7.0~beta1-1build2
2023-02-23 04:01:00 configure fonts-arphic-ukai:all 0.2.20080216.2-5 <none>
2023-02-23 04:01:00 status unpacked fonts-arphic-ukai:all 0.2.20080216.2-5
2023-02-23 04:01:00 status half-configured fonts-arphic-ukai:all 0.2.20080216.2-5
2023-02-23 04:01:00 status installed fonts-arphic-ukai:all 0.2.20080216.2-5
2023-02-23 04:01:00 configure hunspell-it:all 1:7.2.0-2 <none>
2023-02-23 04:01:00 status unpacked hunspell-it:all 1:7.2.0-2
2023-02-23 04:01:00 status half-configured hunspell-it:all 1:7.2.0-2
2023-02-23 04:01:00 status installed hunspell-it:all 1:7.2.0-2
2023-02-23 04:01:00 configure wfrench:all 1.2.6-1 <none>
2023-02-23 04:01:00 status unpacked wfrench:all 1.2.6-1
2023-02-23 04:01:00 status half-configured wfrench:all 1.2.6-1
2023-02-23 04:01:00 status installed wfrench:all 1.2.6-1
2023-02-23 04:01:00 configure libreoffice-help-fr:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:00 status unpacked libreoffice-help-fr:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:00 status half-configured libreoffice-help-fr:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:00 status installed libreoffice-help-fr:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:00 configure cryptsetup-initramfs:all 2:2.4.3-1ubuntu1.1 <none>
2023-02-23 04:01:00 status unpacked cryptsetup-initramfs:all 2:2.4.3-1ubuntu1.1
2023-02-23 04:01:00 status half-configured cryptsetup-initramfs:all 2:2.4.3-1ubuntu1.1
2023-02-23 04:01:01 status installed cryptsetup-initramfs:all 2:2.4.3-1ubuntu1.1
2023-02-23 04:01:01 configure mythes-it:all 1:7.2.0-2 <none>
2023-02-23 04:01:01 status unpacked mythes-it:all 1:7.2.0-2
2023-02-23 04:01:01 status half-configured mythes-it:all 1:7.2.0-2
2023-02-23 04:01:01 status installed mythes-it:all 1:7.2.0-2
2023-02-23 04:01:01 configure ibus-hangul:amd64 1.5.4-1build2 <none>
2023-02-23 04:01:01 status unpacked ibus-hangul:amd64 1.5.4-1build2
2023-02-23 04:01:01 status half-configured ibus-hangul:amd64 1.5.4-1build2
2023-02-23 04:01:01 status triggers-awaited ibus-hangul:amd64 1.5.4-1build2
2023-02-23 04:01:01 configure dctrl-tools:amd64 2.24-3build2 <none>
2023-02-23 04:01:01 status unpacked dctrl-tools:amd64 2.24-3build2
2023-02-23 04:01:01 status half-configured dctrl-tools:amd64 2.24-3build2
2023-02-23 04:01:01 status installed dctrl-tools:amd64 2.24-3build2
2023-02-23 04:01:01 configure hyphen-ru:all 20030310-1ubuntu3 <none>
2023-02-23 04:01:01 status unpacked hyphen-ru:all 20030310-1ubuntu3
2023-02-23 04:01:01 status half-configured hyphen-ru:all 20030310-1ubuntu3
2023-02-23 04:01:01 status installed hyphen-ru:all 20030310-1ubuntu3
2023-02-23 04:01:01 configure mythes-ru:all 1:7.2.0-2 <none>
2023-02-23 04:01:01 status unpacked mythes-ru:all 1:7.2.0-2
2023-02-23 04:01:01 status half-configured mythes-ru:all 1:7.2.0-2
2023-02-23 04:01:01 status installed mythes-ru:all 1:7.2.0-2
2023-02-23 04:01:01 configure thunderbird-locale-en-gb:all 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:01 status unpacked thunderbird-locale-en-gb:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:01 status half-configured thunderbird-locale-en-gb:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:01 status installed thunderbird-locale-en-gb:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:01 configure libreoffice-l10n-zh-tw:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:01 status unpacked libreoffice-l10n-zh-tw:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:01 status half-configured libreoffice-l10n-zh-tw:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 status installed libreoffice-l10n-zh-tw:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 configure gir1.2-xkl-1.0:amd64 5.4-4build2 <none>
2023-02-23 04:01:03 status unpacked gir1.2-xkl-1.0:amd64 5.4-4build2
2023-02-23 04:01:03 status half-configured gir1.2-xkl-1.0:amd64 5.4-4build2
2023-02-23 04:01:03 status installed gir1.2-xkl-1.0:amd64 5.4-4build2
2023-02-23 04:01:03 configure libreoffice-help-zh-cn:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:03 status unpacked libreoffice-help-zh-cn:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 status half-configured libreoffice-help-zh-cn:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 status installed libreoffice-help-zh-cn:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 configure ibus-table-cangjie5:all 1.8.2-3 <none>
2023-02-23 04:01:03 status unpacked ibus-table-cangjie5:all 1.8.2-3
2023-02-23 04:01:03 status half-configured ibus-table-cangjie5:all 1.8.2-3
2023-02-23 04:01:03 status installed ibus-table-cangjie5:all 1.8.2-3
2023-02-23 04:01:03 configure libreoffice-help-en-gb:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:03 status unpacked libreoffice-help-en-gb:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 status half-configured libreoffice-help-en-gb:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 status installed libreoffice-help-en-gb:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 configure kpartx-boot:all 0.8.8-1ubuntu1.22.04.1 <none>
2023-02-23 04:01:03 status unpacked kpartx-boot:all 0.8.8-1ubuntu1.22.04.1
2023-02-23 04:01:03 status half-configured kpartx-boot:all 0.8.8-1ubuntu1.22.04.1
2023-02-23 04:01:03 status installed kpartx-boot:all 0.8.8-1ubuntu1.22.04.1
2023-02-23 04:01:03 configure grub-efi-amd64-signed:amd64 1.187.3~22.04.1+2.06-2ubuntu14.1 <none>
2023-02-23 04:01:03 status unpacked grub-efi-amd64-signed:amd64 1.187.3~22.04.1+2.06-2ubuntu14.1
2023-02-23 04:01:03 status half-configured grub-efi-amd64-signed:amd64 1.187.3~22.04.1+2.06-2ubuntu14.1
2023-02-23 04:01:03 status installed grub-efi-amd64-signed:amd64 1.187.3~22.04.1+2.06-2ubuntu14.1
2023-02-23 04:01:03 configure libreoffice-help-pt-br:all 1:7.3.7-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:03 status unpacked libreoffice-help-pt-br:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 status half-configured libreoffice-help-pt-br:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 status installed libreoffice-help-pt-br:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 04:01:03 configure ibus-chewing:amd64 1.6.1-2 <none>
2023-02-23 04:01:03 status unpacked ibus-chewing:amd64 1.6.1-2
2023-02-23 04:01:03 status half-configured ibus-chewing:amd64 1.6.1-2
2023-02-23 04:01:03 status triggers-awaited ibus-chewing:amd64 1.6.1-2
2023-02-23 04:01:03 configure hunspell-fr:all 1:7.0-1 <none>
2023-02-23 04:01:03 status unpacked hunspell-fr:all 1:7.0-1
2023-02-23 04:01:03 status half-configured hunspell-fr:all 1:7.0-1
2023-02-23 04:01:03 status installed hunspell-fr:all 1:7.0-1
2023-02-23 04:01:03 configure thunderbird-locale-pt-br:all 1:102.7.1+build2-0ubuntu0.22.04.1 <none>
2023-02-23 04:01:03 status unpacked thunderbird-locale-pt-br:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:03 status half-configured thunderbird-locale-pt-br:all 1:102.7.1+build2-0ubuntu0.22.04.1
2023-02-23 04:01:03 status installed thunderbird-locale-pt-br:all 1:102.7.1+build2-0ubuntu0.22.04.1
